customerID,ChurnProbability,HighRisk
6100-QQHEB,0.9,1
6366-XIVKZ,0.11,0
3470-OBUET,0.02,0
2770-NSVDG,0.11,0
9375-MHRRS,0.12,0
2634-HCZGT,0.66,0
7503-QQRVF,0.89,1
4860-YZGZM,0.15,0
6599-GZWCM,0.1,0
2691-NZETQ,0.79,1
4404-HIBDJ,0.62,0
5533-NHFRF,0.23,0
7037-MTYVW,0.02,0
4760-THGOT,0.12,0
7295-JOMMD,0.93,1
4016-BJKTZ,0.1,0
6584-VQMYT,0.05,0
9838-BFCQT,0.0,0
2790-XUYMV,0.02,0
0581-MDMPW,0.14,0
5013-SBUIH,0.75,1
1023-BQXZE,0.0,0
9163-GHAYE,0.03,0
3904-UKFRE,0.12,0
5353-WILCI,0.0,0
0709-TVGUR,0.86,1
0058-EVZWM,0.07,0
6023-YEBUP,0.96,1
7209-JCUDS,0.91,1
7009-PCARS,0.0,0
0519-DRGTI,0.01,0
1017-FBQMM,0.02,0
3001-CBHLQ,0.79,1
1985-MBRYP,0.0,0
6158-DWPZT,0.69,0
9372-TXXPS,0.01,0
3259-QMXUN,0.05,0
1015-JPFYW,0.02,0
6645-MXQJT,0.24,0
4360-QRAVE,0.08,0
8433-WPJTV,0.06,0
5804-JMYIO,0.0,0
3763-GCZHZ,0.66,0
6484-LATFU,0.0,0
7599-NTMDP,0.0,0
0772-GYEQQ,0.8,1
0536-ACXIP,0.0,0
0936-NQLJU,0.0,0
4831-EOBFE,0.74,1
1575-KRZZE,0.22,0
3251-YMVWZ,0.07,0
4102-OQUPX,0.97,1
9170-GYZJC,0.6,0
4884-LEVMQ,0.0,0
8857-CUPFQ,0.02,0
7610-TVOPG,0.05,0
3638-DIMPH,0.06,0
1845-ZLLIG,0.16,0
8559-WNQZS,0.0,0
3999-QGRJH,0.67,0
1699-UOTXU,0.0,0
2454-RPBRZ,0.95,1
0635-WKOLD,0.03,0
5993-JSUWV,0.02,0
4518-FZBSX,0.0,0
5387-ASZNZ,0.04,0
6988-CJEYV,0.1,0
2002-MZHWP,0.5614444444444446,0
3097-FQTVJ,0.0,0
5465-BUBFA,0.0,0
7299-GNVPL,0.06,0
9743-DQKQW,0.28,0
1215-VFYVK,0.07,0
9371-BITHB,0.0,0
2265-CYWIV,0.85,1
9093-FPDLG,0.31,0
0541-FITGH,0.1,0
6985-HAYWX,0.16,0
7508-KBIMB,0.02,0
6838-HVLXG,0.01,0
2277-DJJDL,0.12,0
1897-OKVMW,0.0,0
5485-ITNPC,0.0,0
0233-FTHAV,0.03,0
4644-PIZRT,0.12,0
8922-NPKBJ,0.01,0
2740-TVLFN,0.17,0
7771-CFQRQ,0.02,0
9512-PHSMG,0.01,0
6963-EZQEE,0.01,0
2452-KDRRH,0.12,0
2004-OCQXK,0.98,1
5027-QPKTE,0.8,1
4146-SVFUD,0.08,0
1564-HJUVY,0.07,0
3617-XLSGQ,0.03,0
7517-LDMPS,0.24,0
7244-KXYZN,0.0,0
5226-NOZFC,0.22,0
2672-HUYVI,0.96,1
1400-WIVLL,0.06,0
7508-MYBOG,0.89,1
8148-NLEGT,0.0,0
0148-DCDOS,0.79,1
8347-GDTMP,0.0,0
9992-RRAMN,0.86,1
6746-WAUWT,0.0,0
0310-MVLET,0.73,1
0428-IKYCP,0.16,0
4550-VBOFE,0.81,1
2187-PKZAY,0.28,0
4003-OCTMP,0.03,0
6652-YFFJO,0.07,0
7225-IILWY,0.0,0
5248-RPYWW,0.0,0
7923-IYJWY,0.1,0
3170-GWYKC,0.1,0
5696-QURRL,0.72,1
7409-KIUTL,0.91,1
9830-ECLEN,0.04,0
1732-VHUBQ,0.73,1
0495-RVCBF,1.0,1
2668-TZSPS,0.1,0
7854-EDSSA,0.68,0
8869-TORSS,0.63,0
7446-SFAOA,0.0,0
9522-ZSINC,0.01,0
8234-GSZYK,0.01,0
6505-OZNPG,0.07,0
6164-HAQTX,0.0,0
0679-IDSTG,0.99,1
7765-LWVVH,0.03,0
1658-TJVOA,0.17,0
0953-LGOVU,0.04,0
2115-BFTIW,0.67,0
4692-NNQRU,0.09,0
7742-MYPGI,0.08,0
0611-DFXKO,0.82,1
7780-OTDSO,0.85,1
9619-GSATL,0.01,0
5622-UEJFI,0.0,0
9747-DDZOS,0.8575,1
0674-DGMAQ,0.28,0
6203-HBZPA,0.0,0
0484-FFVBJ,0.03,0
0301-FIDRB,0.0,0
4139-JPIAM,0.04,0
2181-TIDSV,0.0,0
2761-XECQW,0.11,0
1936-CZAKF,0.05,0
9453-PATOS,0.0,0
0564-JJHGS,0.9,1
3348-CFRNX,0.75,1
4402-FTBXC,0.06,0
1428-GTBJJ,0.81,1
2931-XIQBR,0.1,0
0106-UGRDO,0.02,0
5542-TBBWB,0.5911230158730156,0
1930-QPBVZ,0.0,0
2606-PKWJB,0.05,0
5322-ZSMZY,0.02,0
8059-UDZFY,0.24,0
7740-BTPUX,0.05,0
5220-AGAAX,0.0,0
0208-BPQEJ,0.15,0
9435-JMLSX,0.0,0
3352-ALMCK,0.27,0
5312-IRCFR,0.04,0
5294-IMHHT,0.06,0
8802-UNOJF,0.81,1
6313-GIDIT,0.72,1
6176-YJWAS,0.01,0
5310-NOOVA,0.0,0
4526-EXKKN,0.0,0
5311-IHLEI,0.17,0
3987-KQDDU,0.19,0
3404-JNXAX,0.13,0
5131-PONJI,0.05,0
2845-AFFTX,0.91,1
3489-VSFRD,0.11,0
3345-JHUEO,0.03,0
5815-HGGHV,0.03,0
5260-UMPWX,0.0,0
2249-YPRNG,0.75,1
7410-YTJIK,0.88,1
4626-GYCZP,0.85,1
5649-RXQTV,0.14,0
2674-MIAHT,0.22,0
2576-HXMPA,0.0,0
7587-AOVVU,0.21,0
5590-BYNII,0.85,1
6898-MDLZW,0.09,0
3237-AJGEH,0.74,1
4707-YNOQA,0.0,0
9357-UJRUN,0.07,0
1591-NFNLQ,0.63,0
8648-PFRMP,0.19,0
7663-CUXZB,0.04,0
0258-NOKBL,0.18,0
1163-VIPRI,0.09,0
2815-CPTUL,0.78,1
9348-ROUAI,0.01,0
9443-JUBUO,0.0,0
0596-BQCEQ,0.88,1
1481-ZUWZA,0.68,0
3043-TYBNO,0.05,0
4830-FAXFM,0.05,0
5906-BFOZT,0.26,0
2960-NKRSO,0.11,0
8996-ZROXE,0.04,0
5598-IKHQQ,0.01,0
0397-ZXWQF,0.0,0
5266-PFRQK,0.01,0
4674-HGNUA,0.0,0
6765-MBQNU,0.04,0
9786-IJYDL,0.11,0
1303-SRDOK,0.02,0
3769-MHZNV,0.01,0
6295-OSINB,0.01,0
3308-MHOOC,0.13,0
2309-OSFEU,0.8,1
2207-QPJED,0.13,0
4177-JPDFU,0.02,0
2239-CFOUJ,0.06,0
8046-DNVTL,0.0,0
2209-XADXF,0.21,0
6620-JDYNW,0.08,0
1891-FZYSA,0.81,1
4770-UEZOX,0.17,0
1038-RQOST,0.0,0
7613-LLQFO,0.8,1
4568-TTZRT,0.09,0
9513-DXHDA,0.03,0
2640-PMGFL,0.81,1
3801-HMYNL,0.81,1
0516-QREYC,0.01,0
9685-WKZGT,0.89,1
6022-UGGSO,0.81,1
8084-OIVBS,0.01,0
8896-BQTTI,0.11,0
3865-QBWSJ,0.07,0
3352-RICWQ,0.02,0
2160-GPFXD,0.0,0
2065-MMKGR,0.09,0
5857-TYBCJ,0.12,0
1498-NHTLT,0.0,0
4484-CGXFK,0.8,1
1402-PTHGN,0.01,0
4176-RELJR,0.0,0
6214-EDAKZ,0.72,1
5199-FPUSP,0.09,0
6377-KSLXC,0.01,0
1796-JANOW,0.12,0
0238-WHBIQ,0.01,0
8735-NBLWT,0.01,0
6651-RLGGM,0.0,0
6127-ISGTU,0.83,1
1614-JBEBI,0.02,0
8740-XLHDR,0.77,1
1208-DNHLN,0.64,0
1761-AEZZR,0.98,1
3923-CSIHK,0.77,1
5696-EXCYS,0.0,0
5795-KTGUD,0.04,0
7120-RFMVS,0.91,1
7924-GJZFI,0.25,0
4702-HDRKD,0.01,0
8512-WIWYV,0.0,0
5897-ZYEKH,0.1,0
5456-ITGIC,0.01,0
7317-GGVPB,0.64,0
1406-PUQVY,0.12,0
1322-AGOQM,0.66,0
3677-IYRBF,0.9,1
5692-FPTAH,0.47009523809523807,0
9114-AAFQH,0.01,0
8715-KKTFG,0.06,0
1550-LOAHA,0.69,0
1728-BQDMA,0.09,0
0268-QKIWO,0.67,0
0876-WDUUZ,0.88,1
5117-ZSMHQ,0.0,0
5151-HQRDG,0.04,0
0960-HUWBM,0.03,0
6465-GSRCL,0.05,0
0617-FHSGK,0.74,1
0263-FJTQO,0.02,0
7319-ZNRTR,0.01,0
2858-MOFSQ,0.59,0
7503-EPSZW,0.0,0
7089-XXAYG,0.03,0
8118-LSUEL,0.84,1
8070-AAWZP,0.08,0
1666-JXLKU,0.24,0
7855-DIWPO,0.14,0
5133-POWUA,0.45,0
5652-MSDEY,0.23,0
7005-CCBKV,0.86,1
1810-BOHSY,0.07,0
1784-BXEFA,0.0,0
7351-MHQVU,0.08,0
9224-VTYID,0.0,0
9500-IWPXQ,0.0,0
5762-TJXGK,0.01,0
4504-YOULA,0.08,0
5569-IDSEY,0.03,0
4250-FDVOU,0.71,1
7284-ZZLOH,0.01,0
5277-ZLOOR,0.94,1
2141-RRYGO,0.77,1
1777-JYQPJ,0.17,0
6376-GAHQE,0.93,1
3401-URHDA,0.01,0
1599-EAHXY,0.0,0
8631-XVRZL,0.02,0
5052-PNLOS,0.92,1
3853-LYGAM,0.12,0
6979-ZNSFF,0.91,1
5751-USDBL,0.0,0
5680-LQOGP,0.0,0
2386-LAHRK,0.91,1
8189-DUKMV,0.04,0
6032-IGALN,0.73,1
9931-DCEZH,0.05,0
1898-JSNDC,0.04,0
0315-LVCRK,0.13,0
3911-RSNHI,0.0,0
2410-CIYFZ,0.04,0
4248-HCETZ,0.78,1
5505-OVWQW,0.0,0
7271-AJDTL,0.05,0
1867-TJHTS,0.03,0
0516-WJVXC,0.77,1
9174-FKWZE,0.79,1
6860-YRJZP,0.19,0
4429-WYGFR,0.05,0
2817-LVCPP,0.0,0
5038-ETMLM,0.0,0
5056-FIMPT,0.18,0
4521-WFJAI,0.01,0
6569-KTMDU,0.08166666666666667,0
8809-RIHDD,0.61,0
8809-XKHMD,0.0,0
0396-YCHWO,0.26,0
0867-LDTTC,0.16,0
4822-NGOCH,0.88,1
9391-DXGGG,0.09,0
9844-FELAJ,0.04,0
2122-SZZZD,0.0,0
5307-DZCVC,0.8,1
3148-AOIQT,0.0,0
8679-JOEVF,0.72,1
8395-ETZKQ,0.0,0
6692-YQHXC,0.16,0
3889-VWBID,0.0,0
5222-JCXZT,0.02,0
9754-CLVZW,0.09,0
1432-FPAXX,0.63,0
2739-CCZMB,0.04,0
7080-TNUWP,0.04,0
0496-AHOOK,0.02,0
8336-TAVKX,0.03,0
2468-SJFLM,0.17,0
3181-VTHOE,0.05,0
7168-HDQHG,0.01,0
4803-AXVYP,0.73,1
3884-HCSWG,0.73,1
4567-AKPIA,0.09,0
5077-DXTCG,0.91,1
1142-WACZW,0.69,0
7901-HXJVA,0.26,0
5649-ANRML,0.87,1
4892-VLANZ,0.8508333333333333,1
5924-IFQTT,0.04,0
7968-QUXNS,0.02,0
2919-HBCJO,0.79,1
4236-XPXAV,0.87,1
8903-WMRNW,0.25,0
2452-SNHFZ,0.1,0
3629-WEAAM,0.08,0
6029-CSMJE,0.07,0
7993-NQLJE,0.05,0
9909-DFRJA,0.13,0
9099-FTUHS,0.12,0
0581-BXBUB,0.31,0
4962-CHQPW,0.0,0
9467-ROOLM,0.0,0
3030-YZADT,0.7,0
7410-KTVFV,0.62,0
5150-ITWWB,0.31,0
2253-KPMNB,0.01,0
1345-ZUKID,0.01,0
6429-SHBCB,0.04,0
9281-OFDMF,0.15,0
2603-HVKCG,0.16,0
1834-WULEG,0.0,0
9097-ZUBYC,0.09,0
5148-ORICT,0.02,0
4893-GYUJU,0.0,0
4578-PHJYZ,0.03,0
7272-QDCKA,0.18,0
8908-SLFCJ,0.01,0
8393-DLHGA,0.82,1
9766-HGEDE,0.0,0
6968-MHOMU,0.05,0
7395-IGJOS,0.86,1
5044-XDPYX,0.0,0
1814-WFGVS,0.0,0
2834-SPCJV,0.71,1
3721-WKIIL,0.0,0
6734-CKRSM,0.17,0
1265-ZFOSD,0.01,0
6568-POCUI,0.03,0
7890-VYYWG,0.88,1
5197-LQXXH,0.0,0
9907-SWKKF,0.94,1
3457-PQBYH,0.0,0
7682-AZNDK,0.15,0
0587-DMGBH,0.75,1
5384-ZTTWP,0.03,0
3745-HRPHI,0.0,0
7636-OWBPG,0.08,0
1231-YNDEK,0.04,0
1407-DIGZV,0.01,0
6397-JNZZG,0.71,1
0570-BFQHT,0.18,0
4393-OBCRR,0.01,0
3523-QRQLL,0.7,0
8564-LDKFL,0.1,0
3696-DFHHB,0.0,0
0895-DQHEW,0.79,1
4717-GHADL,0.01,0
5501-TVMGM,0.35,0
5879-HMFFH,0.0,0
6772-WFQRD,0.0,0
3810-DVDQQ,0.0,0
6972-SNKKW,0.01,0
3694-GLTJM,0.08,0
8550-XSXUQ,0.03,0
8149-RSOUN,0.98,1
9055-MOJJJ,0.0,0
4359-INNWN,0.0,0
0585-EGDDA,0.11,0
4032-RMHCI,0.03,0
0549-CYCQN,0.05,0
3481-JHUZH,0.15,0
7250-EQKIY,0.88,1
3594-IVHJZ,0.0,0
6869-FGJJC,0.05,0
3896-ZVNET,0.01,0
8205-VSLRB,0.01,0
5960-MVTUK,0.18,0
6817-WTYHE,0.24,0
3082-VQXNH,0.29,0
4013-UBXWQ,0.82,1
4931-TRZWN,0.14,0
0750-EKNGL,0.06,0
7669-LCRSD,0.02,0
3567-PQTSO,0.09,0
5519-NPHVG,0.93,1
8043-PNYSD,0.0,0
9938-EKRGF,0.09,0
2703-AMTUL,0.07,0
0928-JMXNP,0.26,0
8173-RXAYP,0.0,0
4825-XJGDM,0.02,0
5402-HTOTQ,0.16,0
6734-JDTTV,0.0,0
7850-THJMU,0.01,0
3890-RTCMS,0.2,0
8849-GYOKR,0.76,1
3148-BLQJT,0.92,1
3717-FDJFU,0.01,0
3665-JATSN,0.18,0
7966-YOTQW,0.13,0
0461-CVKMU,0.78,1
8806-EAGWC,0.78,1
8853-TZDGH,0.0,0
7779-LGOVN,0.94,1
4324-BZCKL,0.06,0
6924-TDGMT,0.02,0
9710-ZUSHQ,0.74,1
1536-YHDOE,0.06,0
8123-QBNAZ,0.18,0
3629-ZNKXA,0.24,0
4827-LTQRJ,0.1,0
7711-YIJWC,0.07,0
5482-VXSXJ,0.12,0
7365-BVCJH,0.24,0
9620-ENEJV,0.22,0
4183-WCSEP,0.64,0
2378-YIZKA,0.0,0
5498-TXHLF,0.8,1
0689-DSXGL,0.03,0
6818-DJXAA,0.24,0
9722-UJOJR,0.8,1
0464-WJTKO,0.0,0
8902-ZEOVF,0.0,0
6778-EICRF,0.04,0
2662-NNTDK,0.02,0
4132-KALRO,0.34,0
3902-FOIGH,0.96,1
6772-KSATR,0.86,1
7112-OPOTK,0.66,0
2874-YXVVA,0.12,0
1245-HARPS,0.0,0
4210-QFJMF,0.94,1
4323-ELYYB,0.04,0
4293-ETKAP,0.0,0
6064-PUPMC,0.01,0
6504-VBLFL,0.03,0
6322-PJJDJ,0.14,0
0330-BGYZE,0.12,0
1085-LDWAM,0.0,0
7586-ZATGZ,0.18,0
7197-VOJMM,0.01,0
3318-OSATS,0.91,1
5828-AVIPD,0.82,1
1843-TLSGD,0.0,0
9626-VFRGG,0.13,0
7075-BNDVQ,0.14,0
9143-CANJF,0.08,0
7284-BUYEC,0.12,0
2041-JIJCI,0.13,0
1086-LXKFY,0.97,1
4900-MSOMT,0.0,0
2229-VWQJH,0.12,0
9194-GFVOI,0.0,0
1336-EZFZY,0.04,0
4282-MSACW,0.2,0
1403-LKLIK,0.0,0
2636-ALXXZ,1.0,1
7774-OJSXI,0.69,0
7786-WBJYI,0.88,1
0136-IFMYD,0.16,0
5144-TVGLP,0.19,0
9643-AVVWI,0.24,0
0253-ZTEOB,0.03,0
2706-QZIHY,0.02,0
6061-PQHMK,0.0,0
9885-CSMWE,0.94,1
6137-MFAJN,0.07,0
9122-UMROB,0.06999999999999999,0
4232-JGKIY,0.08,0
2402-TAIRZ,0.08,0
9659-ZTWSM,0.09,0
9139-TWBAS,0.09,0
6685-GBWJZ,0.0,0
5016-ETTFF,0.66,0
3866-MDTUB,0.81,1
2195-VVRJF,0.04,0
3913-RDSJZ,0.0,0
8058-JMEQO,0.95,1
4203-QGNZA,0.01,0
5043-TRZWM,0.31,0
0697-ZMSWS,0.95,1
7657-DYEPJ,0.66,0
9494-BDNNC,0.16,0
1640-PLFMP,0.57,0
5366-OBVMR,0.07,0
8276-MQBYC,0.88,1
7644-OMVMY,0.02,0
7593-XFKDI,0.88,1
4573-JKNAE,0.01,0
0337-CNPZE,0.85,1
9817-APLHW,0.02,0
8380-MQINP,0.0,0
0840-DFEZH,0.25,0
1513-XNPPH,0.77,1
8690-ZVLCL,0.0,0
6015-VVHHE,0.88,1
1125-SNVCK,0.04,0
0384-LPITE,0.06,0
4616-EWBNJ,0.03,0
6347-DCUIK,0.86,1
1335-HQMKX,0.09,0
2545-EBUPK,0.37,0
6923-AQONU,0.0,0
2172-EJXVF,0.07,0
0897-FEGMU,0.99,1
7663-RGWBC,0.63,0
1120-BMWUB,0.73,1
9124-LHCJQ,0.97,1
4536-PLEQY,0.19,0
7029-IJEJK,0.0,0
8871-JLMHM,0.05,0
2235-ZGKPT,0.71,1
3891-PUQOD,0.87,1
5447-VYTKW,0.01,0
3623-FQBOX,0.0,0
0689-NKYLF,0.87,1
8659-HDIYE,0.03,0
3658-KIBGF,0.84,1
3474-BAFSJ,0.01,0
5519-YLDGW,0.92,1
3865-ZFZIB,0.0,0
1855-AGAWH,0.21,0
7109-CQYUZ,0.0,0
1370-GGAWX,0.04,0
4680-KUTAJ,0.1,0
5307-UVGNB,0.09,0
4946-EDSEW,0.72,1
2883-ILGWO,0.07,0
2516-VQRRV,0.82,1
7580-UGXNC,0.81,1
3642-BYHDO,0.0,0
9629-NHXFW,0.17,0
2696-RZVZW,0.0,0
5766-FTRTS,0.0,0
0396-HUJBP,0.0,0
5178-LMXOP,0.99,1
8879-ZKJOF,0.02,0
6285-FTQBF,0.0,0
8185-UPYBR,0.92,1
4585-HETAI,0.83,1
7526-BEZQB,0.92,1
1474-JUWSM,0.03,0
3530-CRZSB,0.04,0
8498-XXGWA,0.03,0
9617-INGJY,0.31,0
0621-TSSMU,0.01,0
7234-KMNRQ,0.01,0
7636-PEPNS,0.02,0
4683-WYDOU,0.12,0
9052-DHNKM,0.04,0
6794-HKIAJ,0.01,0
5578-NKCXI,0.06,0
1642-HMARX,0.0,0
3096-WPXBT,0.02,0
8434-PNQZX,0.0,0
5950-AAAGJ,0.1,0
4299-OPXEJ,0.03,0
4951-UKAAQ,0.93,1
9618-LFJRU,0.07,0
6693-DJWTY,0.01,0
0744-GKNGE,0.01,0
6447-EGDIV,0.0,0
1167-OYZJF,0.0,0
2108-YKQTY,0.8,1
4806-DXQCE,0.04,0
4918-QLLIW,0.75,1
7056-IMHCC,0.84,1
4854-SSLTN,0.06,0
5294-DMSFH,0.17,0
4837-PZTIC,0.0,0
1625-JAIIY,0.69,0
0603-OLQDC,0.09,0
3272-VUHPV,0.17,0
4176-FXYBO,0.12,0
1063-DHQJF,0.03,0
8663-UPDGF,0.02,0
6719-FGEDO,0.0,0
1837-YQUCE,0.0,0
2947-DOMLJ,0.68,0
4112-LUEIZ,0.88,1
0369-ZGOVK,0.13,0
4510-HIMLV,0.9662777777777777,1
9919-KNPOO,0.18,0
8749-JMNKX,0.76,1
7872-BAAZR,0.03,0
9391-LMANN,0.04,0
2430-USGXP,0.92,1
8174-TBVCF,0.0,0
1698-XFZCI,0.1,0
1877-HKBQX,0.04,0
4450-DLLMH,0.27,0
0428-AXXLJ,0.0,0
2746-DIJLO,0.04,0
5955-ERIHD,0.67,0
0917-EZOLA,0.73,1
3508-VLHCZ,0.0,0
4086-ATNFV,0.0,0
0468-YRPXN,0.09,0
5996-NRVXR,0.06,0
3739-YBWAB,0.03,0
7047-FWEYA,0.07,0
2000-MPKCA,0.2,0
9762-YAQAA,0.07,0
5949-EBSQK,0.79,1
5473-KHBPS,0.03,0
0100-DUVFC,0.15,0
5397-TUPSH,0.04,0
8950-MTZNV,0.09,0
0326-VDYXE,0.11,0
6773-LQTVT,0.08,0
7274-RTAPZ,0.97,1
0436-TWFFZ,0.0,0
8566-YPRGL,0.05583333333333334,0
0311-UNPFF,0.79,1
6609-MXJHJ,0.1,0
2669-OIDSD,0.09,0
8400-WZICQ,0.02,0
3834-XUIFC,0.88,1
9576-SYUHJ,0.15,0
0410-IPFTY,0.2,0
2831-EBWRN,0.29,0
9430-NKQLY,0.0,0
8414-MYSHR,0.91,1
0247-SLUJI,0.235,0
9402-ORRAH,0.19,0
6483-OATDN,0.05,0
1293-HHSHJ,0.0,0
4840-ORQXB,0.12,0
7599-FKVXZ,0.84,1
3982-DQLUS,0.01,0
8610-ZIKJJ,0.13,0
3756-VNWDH,0.08,0
7801-KICAO,0.14,0
7673-LPRNY,0.07,0
8229-TNIQA,0.88,1
6060-QBMGV,0.0,0
7339-POGZN,0.23,0
2828-SLQPF,0.13,0
4465-VDKIQ,0.18,0
2921-XWDJH,0.25,0
6221-AVQYL,0.85,1
2558-BUOZZ,0.1,0
9257-AZMTZ,0.0,0
0003-MKNFE,0.07,0
0975-UYDTX,0.07,0
7743-EXURX,0.79,1
4682-BLBUC,0.02,0
0975-VOOVL,0.15,0
5968-VXZLG,0.34,0
5569-KGJHX,0.89,1
4988-IQIGL,0.99,1
5201-FRKKS,0.11,0
9799-CAYJJ,0.25,0
7730-IUTDZ,0.8,1
0426-TIRNE,0.6552261904761904,0
5443-SCMKX,0.09,0
8295-KMENE,0.0,0
6738-ISCBM,0.02,0
9821-BESNZ,0.2,0
3678-MNGZX,0.0,0
1335-NTIUC,0.29,0
2916-BQZLN,0.18,0
4558-CGYCZ,0.07,0
2368-GAKKQ,0.01,0
8710-YGLWG,0.08,0
3199-XGZCY,0.09,0
3785-KTYSH,0.0,0
6814-ZPWFQ,0.02,0
4063-EIKNQ,0.0,0
6993-YCOBK,0.03,0
5206-HPJKM,0.1,0
7587-RZNME,0.92,1
0748-RDGGM,0.74,1
8393-JMVMB,0.24833333333333332,0
5019-GQVCR,0.13,0
6036-TTFYU,0.04,0
2550-AEVRU,0.01,0
0969-RGKCU,0.0,0
0378-CJKPV,0.0,0
4706-AXVKM,0.94,1
5889-JTMUL,0.72,1
9026-RNUJS,0.83,1
3746-EUBYR,0.96,1
2332-EFBJY,0.61,0
2880-FPNAE,0.26,0
1703-MGIAB,0.12,0
4311-QTTAI,0.03,0
9474-PHLYD,0.67,0
4318-RAJVY,0.04,0
2165-VOEGB,0.72,1
3612-YUNGG,0.03,0
2254-DLXRI,0.43,0
5062-CJJKH,0.01,0
9028-LIHRP,0.0,0
2219-MVUSO,0.72,1
1053-MXTTK,0.0,0
1530-ZTDOZ,0.04,0
1301-LOPVR,0.04,0
0853-TWRVK,0.0,0
8914-RBTSB,0.76,1
6212-ATMLK,0.25,0
8200-LGKSR,0.01,0
1568-BEKZM,0.0,0
0670-ANMUU,0.15,0
6897-RWMUB,0.0,0
0963-ZBDRN,0.67,0
7594-RQHXR,0.96,1
6999-CHVCF,0.0,0
6134-KWTBV,0.0,0
1077-HUUJM,0.21,0
6331-EWIEB,0.83,1
0895-LNKRC,0.01,0
2045-BMBTJ,0.17,0
8417-GSODA,0.11,0
5171-EPLKN,0.0,0
4452-QIIEB,0.04,0
5998-VVEJY,0.78,1
1624-NALOJ,0.91,1
6741-EGCBI,0.16,0
7820-ZYGNY,0.06,0
4317-VTEOA,0.89,1
9677-AVKED,0.05,0
1670-SVOWZ,0.78,1
2227-JRSJX,0.12,0
9847-HNVGP,0.0,0
6696-YDAYZ,0.01,0
8980-WQFWL,0.09,0
1730-ZMAME,0.16,0
6506-EYCNH,0.04,0
4634-JLRJT,0.18083333333333332,0
9501-UKKNL,0.15,0
2560-QTSBS,0.01,0
7541-YLXCL,0.71,1
4795-WRNVT,0.06,0
6080-TCMYC,0.09,0
0260-ZDLGK,0.78,1
7860-UXCRM,0.01,0
6357-JJPQT,0.29,0
2292-XQWSV,0.08,0
9552-TGUZV,0.13,0
5913-INRQV,0.05,0
8722-NGNBH,0.7,0
6210-KBBPI,0.74,1
9643-YBLUR,0.05,0
8734-FNWVH,0.03,0
9447-YPTBX,0.0,0
0133-BMFZO,0.78,1
6128-CZOMY,0.955,1
9540-JYROE,0.66,0
9026-LHEVG,0.11,0
2260-USTRB,0.86,1
3656-TKRVZ,0.65,0
7011-CVEUC,0.09,0
6185-TASNN,0.3,0
7925-PNRGI,0.03,0
8623-TMRBY,0.72,1
1552-CZCLL,0.01,0
3038-PQIUY,0.05,0
1501-SGHBW,0.93,1
9313-CDOGY,0.0,0
8148-BPLZQ,0.09,0
2623-DRYAM,0.05,0
9987-LUTYD,0.01,0
3208-YPIOE,0.76,1
4488-KQFDT,0.21,0
2612-RANWT,0.98,1
5693-PIPCS,0.04,0
0491-KAPQG,0.15,0
1925-LFCZZ,0.07,0
8039-EQPIM,0.0,0
6900-PXRMS,0.83,1
8707-RMEZH,0.12,0
3346-BRMIS,0.83,1
3209-ZPKFI,0.06,0
6479-VDGRK,0.0,0
9373-WSLOY,0.05,0
2933-FILNV,0.75,1
3569-JFODW,0.01,0
9819-FBNSV,0.28,0
9544-PYPSJ,0.09,0
1591-XWLGB,0.0,0
0396-UKGAI,0.03,0
3243-ZHOHY,0.01,0
5186-EJEGL,0.07,0
7527-QNRUS,0.02,0
9986-BONCE,0.69,0
2722-JMONI,0.86,1
2203-GHNWN,0.13,0
3878-AVSOQ,0.39,0
3258-SYSWS,0.01,0
5296-PSYVW,0.01,0
6319-QSUSR,0.2,0
4083-EUGRJ,0.65,0
7579-OOPEC,0.78,1
0512-FLFDW,0.13,0
1771-OADNZ,0.9,1
0487-CRLZF,0.0,0
2107-FBPTK,0.26,0
9451-WLYRI,0.02,0
8219-VYBVI,0.01,0
1991-VOPLL,0.02,0
9738-QLWTP,0.05,0
1016-DJTSV,0.24,0
9419-IPPBE,0.12,0
0174-QRVVY,0.0,0
5699-BNCAS,0.0,0
2900-PHPLN,0.0,0
0612-RTZZA,0.87,1
8106-GWQOK,0.02,0
8751-EDEKA,0.11,0
6878-GGDWG,0.09,0
4039-PIMHX,0.02,0
8450-LUGUK,0.0,0
3604-WLABM,0.13,0
0795-GMVQO,0.04,0
2259-OUUSZ,0.09,0
1142-IHLOO,0.11,0
6410-LEFEN,0.72,1
4633-MKHYU,0.31,0
6257-RJOHI,0.05,0
1545-JFUML,0.01,0
3194-ORPIK,0.78,1
7826-VVKWT,0.1,0
1353-GHZOS,0.07,0
2587-EKXTS,0.12,0
5442-BXVND,0.03,0
8816-VXNZD,0.92,1
9378-FXTIZ,0.66,0
1723-HKXJQ,0.92,1
7825-GKXMW,0.99,1
9753-OYLBX,0.5614444444444446,0
2364-UFROM,0.01,0
6656-JWRQX,0.09,0
6473-ULUHT,0.11,0
1240-KNSEZ,0.98,1
0836-SEYLU,0.67,0
4433-JCGCG,0.8,1
3716-BDVDB,0.98,1
7688-AWMDX,0.01,0
2842-BCQGE,0.1,0
7244-QWYHG,0.01,0
5899-MQZZL,0.65,0
6849-OYAMU,0.75,1
5312-UXESG,0.15,0
9488-HGMJH,0.75,1
6038-GCYEC,0.72,1
2150-WLKUW,0.01,0
7159-FVYPK,0.23,0
7032-LMBHI,0.03,0
